"id","ts","text","country","sentiment"
"330044163703857154","2013-05-02 19:40:35","Howard Stark Pai de Tony Stark  (Homem de ferro)  e eu XD http://t.co/8Hj3QW3OLW","BRAZIL","0"
"330044164966330368","2013-05-02 19:40:35","‘Iron Man 3’ tops http://t.co/syeaMiYfVs summer movie poll http://t.co/jIp5SnRysQ via @sharethis","ECUADOR","1"
"330044165163466752","2013-05-02 19:40:35","Iron man 3 tonight :)","ECUADOR","1"
"330044165192830977","2013-05-02 19:40:35","“@serenapatel_: Only me and @ThisIsShakira would rather watch Iron Man 3 and sit inside than enjoy the sun outside😂😩” so true!😂👌but worth it","","2"
"330044166727925760","2013-05-02 19:40:35","RT @NerdistNews: .@osteoferocious' @Marvel @Iron_Man 3 Review: For Tony Stark, the Third Time’s the Charm http://t.co/OoululF4g4 #IronMan3","UNITED STATES","2"
"330044171215859712","2013-05-02 19:40:37","for all you comic ppl out there, anyone watching iron man 3 tonight?","UNITED STATES","1"
"330044172880990208","2013-05-02 19:40:37","Anthony is taking me and Geegee to go see iron man 3 tonight.","UNITED STATES","1"
"330044173522710531","2013-05-02 19:40:37","Iron Man 3 is trending!!!!!! @ExtremeEnigmaJD @RosyRockstar","UNITED STATES","1"
"330044179822546946","2013-05-02 19:40:39","tomorrow i go see Iron Man 3! :)","UNITED ARAB EMIRATES","1"
"330044179931607040","2013-05-02 19:40:39","@suhzzzz Haha Ding Ding. Did you watch iron Man 3?","INDIA","1"
"330044181844217856","2013-05-02 19:40:39","Iron Man 3 proves a hit in China: Iron Man has outgunned the entire Avengers crew in China. http://t.co/OYXGp4fbFj","UNITED STATES","1"
"330044182175551488","2013-05-02 19:40:39","RT @IronMan3Movie: Can you feel the excitement Marvelites? Marvel’s Iron Man 3 comes out tomorrow. When will you suit up for Iron Man 3? ht…","UNITED STATES","2"
"330044184222396418","2013-05-02 19:40:40","#iloveM0VIES Iron Man 3 proves a hit in China: Iron Man has outgunned the entire Avengers crew in China. http://t.co/ai3k6LtWyI","CHINA","1"
"330044185694576640","2013-05-02 19:40:40","Seriously, someone come be my friend and see iron man 3 with me tonight!","ECUADOR","2"
"330044186155966464","2013-05-02 19:40:40","@BrandonSteffan waaaah :33, jabsjsjsns ya viste iron man 3??","UNITED STATES","1"
"330044186197884928","2013-05-02 19:40:40","RT @FalconRyan: Iron Man 3 tonight!&gt;&gt;&gt;&gt; http://t.co/im4Kumr03g","UNITED STATES","1"
"330044187112251394","2013-05-02 19:40:40","RT @TopicalTodd: New In Theaters 5/3: Iron Man 3 And Everything Else http://t.co/oNalfLXGZ4 #IronMan #IronMan3 #movies #TheIceman #TopicalT…","UNITED STATES","1"
"330044189809197057","2013-05-02 19:40:41","Iron Man 3 was crazy!","ECUADOR","0"
"330044189918236672","2013-05-02 19:40:41","Yo soy tony stark JAJAJAJAJAJA","SPAIN","0"
"330044191591788545","2013-05-02 19:40:41","Really wanna watch iron man 3 :)","","1"
"330044193248530433","2013-05-02 19:40:42","Iron Man 3 at 9:15 tonight. SO PUMPED.","UNITED STATES","1"
"330044197782577152","2013-05-02 19:40:43","Noooooooooo!!! ""@musicenthusiast: A line is already forming for Iron Man 3. I assume these people are unemployed, virgins or worse...both.""","UNITED STATES","0"
"330044197899993091","2013-05-02 19:40:43","Мне понравилось видео ""Железный человек 3 (Iron Man 3) — Вызов Тони Старка""","","1"
"330044197979688960","2013-05-02 19:40:43","RT @_Jaydubya: Just gonna make this clear, if anyone I know comes through my line for the iron man 3 premier, I will happily throw popcorn …","UNITED STATES","2"
"330044199695167488","2013-05-02 19:40:43","He wants to go watch Iron man 3 y yo no quiellooooo!!!! 😒","UNITED STATES","1"
"330044204682182656","2013-05-02 19:40:45","RT @GramCrackaa1102: Iron Man 3 tonight at 12 !","UNITED STATES","1"
"330044206485757952","2013-05-02 19:40:45","'Iron Man 3' Breaks Records in China w/ Estimated $21.5 Million Opening [REPORT] http://t.co/h2bnoe0Dgf via: @THR cc: @LocoDistro","UNITED STATES","1"
"330044207211368450","2013-05-02 19:40:45","Anybody going to the iron man 3 premier at home?","UNITED STATES","2"
"330044208591273985","2013-05-02 19:40:45","Taking CJ to see Iron Man 3 tomorrow. Y'all pray for me!","UNITED STATES","1"
"330044213049839616","2013-05-02 19:40:46","I'm disappointed by the limited number of 2D showings for Iron Man 3.","UNITED STATES","0"
"330044213158879232","2013-05-02 19:40:47","RT @AustinKeith_95: Iron Man 3 tomorrow!! 😇","","1"
"330044218607284224","2013-05-02 19:40:48","sapillos si no han visto iron man 3 jaja","UNITED STATES","1"
"330044219186106368","2013-05-02 19:40:48","Iron man 3 tickets #im3 #ironman3 #movies http://t.co/OmBNnvoD5Y","ECUADOR","1"
"330044225070723072","2013-05-02 19:40:49","that sucks. my connect got me in tonight RT @RobertSallee Iron Man 3 tomorrow afternoon.","UNITED STATES","1"
"330044226488389632","2013-05-02 19:40:50","@olivia_chillemi tell Kam that you and him are coming to see Iron Man 3 tonight with us. You tell him.","","1"
"330044227914432512","2013-05-02 19:40:50","Me declaró una fan de Robert Downey Jr. No sé como se llamaran sus fans, pero soy una.","UNITED STATES","1"
"330044228430336000","2013-05-02 19:40:50","@JENNIZZLES I cannot wait to see Iron Man 3 and I'm quite excited to see you in it!!  Get your Stark on Jenny! #ironman3","UNITED STATES","1"
"330044230997254144","2013-05-02 19:40:51","El éxito en taquilla de Iron Man 3 viene a recordar que en la era de Internet se están extinguiendo las películas medianas","SPAIN","1"
"330044234759557121","2013-05-02 19:40:52","Cannot wait to see Iron Man 3","","1"
"330044236735062017","2013-05-02 19:40:52","RT @GamerNewzDaily: GTA 4 – Iron Man 3 Mark XVII Heartbreaker Armor Mod Available Now for Grand Theft Auto 4. http://t.co/K8nFWUoqY8","","1"
"330044238454738944","2013-05-02 19:40:53","Iron Man 3!!!! Iron Man 3!!!!","UNITED STATES","1"
"330044243932487680","2013-05-02 19:40:54","RT @potential_geh: 'Iron Man 3' Crushes Opening Day Records In China: Iron Man 3 has continued its record-breaking run at the... http://t.…","","1"
"330044245513752578","2013-05-02 19:40:54","Does anyone else die laughing at the iron man 3 trailer? ""Youuulllll neverrrr see me comingggg"" ahahaa","UNITED STATES","1"
"330044247665410048","2013-05-02 19:40:55","Iron man 3 !!! (@ VOX Cinemas w/ 3 others) http://t.co/reYE2YZPzP","","1"
"330044249880027136","2013-05-02 19:40:55","Iron Man 3 tonight better be a badass movie... Aha","UNITED STATES","2"
"330044252644065280","2013-05-02 19:40:56","Dude... I'm more excited for Great Gatsby than for Iron Man 3... No homo","UNITED STATES","2"
"330044257966632962","2013-05-02 19:40:57","😂😂 RT @DollyFaze: I should Tweet about Iron Man 3 and Ruin the movie like y'all Ruined Batman Dark Knight Rises for me","UNITED STATES","0"
"330044262454538240","2013-05-02 19:40:58","kinda ready to see Iron Man 3. Someone wanna take me for my birthday? lol jkjk #ButForeal","UNITED STATES","2"
"330044262911729664","2013-05-02 19:40:58","*Spoiler Alert* IronMan3: gwyneth paltrow's lifestyle blog causes spike in global terrorism, makes Tony drink even more","ECUADOR","1"
"330044266489475075","2013-05-02 19:40:59","@SchmoesKnow I've avoided trailers and I won't see your review until after I see the movie but do I need to see iron man 3 in 3D?","UNITED STATES","0"
"330044267265421312","2013-05-02 19:40:59","'Iron Man 3' crushes overseas, but can it topple 'Avengers'?  http://t.co/HzdDzXB2gt","","0"
"330044268414631936","2013-05-02 19:41:00","RT @Cinefiloz: RESEÑA: ‘Iron Man 3′, entretenimiento noventoso en la mejor película de Marvel http://t.co/oN6ZzA6TBz","GREENLAND","2"
"330044269844897792","2013-05-02 19:41:00","Bruce Wayne, Clark Kent, Peter Parker, Bruce Banner, Matt Murdock, Tony Stark....yo estoy salvando el mundo y tu no dejas de llamar....","GREENLAND","0"
"330044270545354754","2013-05-02 19:41:00","Anyone tryna see Iron Man 3 tonight?","UNITED STATES","1"
"330044272214691840","2013-05-02 19:41:01","Anybody wanna go to iron man 3 with me tonight? #pleaseeeeee","UNITED STATES","1"
"330044273179385856","2013-05-02 19:41:01","Iron man 3 (@ Uci Cinemas Marconi) http://t.co/Xp3sTgpWNV","ITALY","1"
"330044273204547584","2013-05-02 19:41:01","@GwynethPaltrow You were SO great like always in Iron Man 3, omg :) &lt;3","GREENLAND","2"
"330044273217130496","2013-05-02 19:41:01","We have been cleared to leave! The power of Iron Man 3 tickets is not to be denied.","UNITED STATES","1"
"330044286856986624","2013-05-02 19:41:04","I really just want to go see Iron Man 3 tonight!!","UNITED STATES","2"
"330044291915341824","2013-05-02 19:41:05","GONNA SEE IRON MAN 3 WITH MAIKO AND MJ TOMORROW TEE HEE @cheskcunt r u jelly","SAUDI ARABIA","1"
"330044299477651456","2013-05-02 19:41:07","RT @Cinefiloz: Iron Man 3 rompe record de The Avengers en su primer fin de semana internacional, recaudando $195 millones. La reseña http:/…","GREENLAND","1"
"330044306708647937","2013-05-02 19:41:09","Zoe Saldaña como Gamora.  Batista como Drax el destructor.  @Marvel  tienes de donde para componer el daño hecho en Iron Man 3","MEXICO","2"
"330044306738012162","2013-05-02 19:41:09","‘Iron Man 3’ tops http://t.co/MfuH56AHfE summer movie poll: The results are in, and “Iron Man 3” is the movie... http://t.co/EJ5b93baam","UNITED STATES","1"
"330044307228721153","2013-05-02 19:41:09","RT @GramCrackaa1102: Iron Man 3 tonight at 12 !","UNITED STATES","1"
"330044308919029760","2013-05-02 19:41:09","RT @King_Salami708: I want to see iron man 3!!!!!","UNITED STATES","2"
"330044309447512066","2013-05-02 19:41:09","The awesomeness that is Robert Downey Jr. http://t.co/XP0NbCjLb8 (via @CNNi)","","2"
"330044310013743106","2013-05-02 19:41:10","RT @neontrees: RT @itunesmusic: Every super hero needs theme music. Listen how @Imaginedragons @neontrees and more take on Iron Man 3....","UNITED STATES","2"
"330044313042034688","2013-05-02 19:41:10","@_amanakaa I'm going with my mom to see iron man 3:(","UNITED STATES","1"
"330044313549541376","2013-05-02 19:41:10","Can't wait for Iron Man 3! Gonna watch it on Saturday!!!!","UNITED STATES","1"
"330044317186007042","2013-05-02 19:41:11","RT @beatonna: I have recently come to understand from existing earth that Iron Man 3 is opening this weekend, I have found this information…","UNITED STATES","2"
"330044317408296960","2013-05-02 19:41:11","Perks of the job: Seeing  Iron Man 3 for free and first... Arch reactor sold separately http://t.co/9U04JiVbTy","UNITED STATES","2"
"330044320071692288","2013-05-02 19:41:12","Very want RT @MondoNews: IRON MAN 3 On Sale Info! http://t.co/CgDyFA4VIL","IRELAND","2"
"330044321917190144","2013-05-02 19:41:12","Off to see Iron Man 3... Heard too much about how good it is ..","UNITED KINGDOM","1"
"330044323758501888","2013-05-02 19:41:13","IRON MAN 3 #geeks #excited #eeeeee","NETHERLANDS","2"
"330044323766870016","2013-05-02 19:41:13","Oh fug I forgot iron man 3 was coming out tonight TIGHT","UNITED STATES","1"
"330044326094704642","2013-05-02 19:41:13","MAY 2010 - IRON MAN 2, MAY 2011- THOR, MAY 2012- AVENGERS, MAY 2013- IRON MAN 3","UNITED STATES","1"
"330044331287265281","2013-05-02 19:41:15","iron man 3 was beast","UNITED ARAB EMIRATES","0"
"330044332604280832","2013-05-02 19:41:15","Pas mal Iron Man 3","FRANCE","1"
"330044333732536320","2013-05-02 19:41:15","Iron Man 3 Mark 42 Hand USB Flash Drive: Info Think’s Iron Man 3 Hand USB Flash Drive is just the companion th... http://t.co/lUv9UO1Nd8","UNITED STATES","2"
"330044336047792128","2013-05-02 19:41:16","RT @TopicalTodd: New In Theaters 5/3: Iron Man 3 And Everything Else http://t.co/oNalfLXGZ4 #IronMan #IronMan3 #movies #TheIceman #TopicalT…","UNITED STATES","1"
"330044345237504000","2013-05-02 19:41:18","Who's taking me to see Iron Man 3!??","UNITED STATES","1"
"330044346785226752","2013-05-02 19:41:18","Asdfghjkjhgfvub!!! Iron man 3 was amazing!!!!!!!!!!!!!!!!","","2"
"330044348261617664","2013-05-02 19:41:19","Tony Stark. ♥","UNITED STATES","0"
"330044348316151808","2013-05-02 19:41:19","@davidcicchetti ""@MondoNews: IRON MAN 3 On Sale Info! http://t.co/6P9gpjyzo7""","ECUADOR","1"
"330044352304906241","2013-05-02 19:41:21","&lt;3 IRON MAN 3 &lt;3 @Clarich_ @IreLimon http://t.co/rXUvmo9QLs","SPAIN","1"
"330044353185738752","2013-05-02 19:41:20","OMG! IRON MAN 3 BEST IRON MAN FILM EVER! :D 😎😋","","2"
"330044356335636480","2013-05-02 19:41:21","Iron Man 3 es bien mucho","SPAIN","1"
"330044356394377216","2013-05-02 19:41:21","Muero por ver Iron man 3 !!!","","1"
"330044358072098817","2013-05-02 19:41:21","Lamenting the loss of pre-Tony Stark Robert Downey Jr : http://t.co/4qrOE76YYq","UNITED STATES","0"
"330044358306967552","2013-05-02 19:41:21","RT @MondoNews: IRON MAN 3 On Sale Info! http://t.co/z499FcQpV3","","1"
"330044359070343169","2013-05-02 19:41:21","IRON MAN 3 is out tomorrow  ! 😍😍😍👏👏","UNITED STATES","1"
"330044360752242689","2013-05-02 19:41:22","Come to @J_Wilk77's for a quiet night in and he goes out to watch iron man 3 👍 #standard","","1"
"330044361213620225","2013-05-02 19:41:22","Iron man 3 was pretty good. pretty weird ending tho","","2"
"330044362127986691","2013-05-02 19:41:22","Not fucking with Iron Man 3 tonight. Fuck a 9 o'clock show.","UNITED STATES","1"
"330044366292910081","2013-05-02 19:41:23","The fact that I get to watch Iron Man 3 before anyone else &gt;&gt;&gt;&gt; #winning #lovemybrother","ECUADOR","1"
"330044369866477570","2013-05-02 19:41:24","Iron fucking man 3","CANADA","1"
"330044370059399168","2013-05-02 19:41:24","I wanna watch iron man 3 soo badly 😟","ECUADOR","0"
"330044372760526848","2013-05-02 19:41:25","""Iron Man 3"" arrasa en los cines nacionales con más de 400 mil espectadores http://t.co/8HPImoQhNh","CHILE","1"
"330044378343145472","2013-05-02 19:41:26","The new villain on Iron Man 3 looks familiar. Now I know how Obama felt after The BIBLE! #AtLeastItsNotSatan http://t.co/RRpgM0H2CW","CANADA","1"
"330044380276736000","2013-05-02 19:41:26","RT @C_Smoovee: IRON MAN 3 TONIGHT","UNITED STATES","1"
"330044386933080064","2013-05-02 19:41:28","@Gina_cm @KathyPeregrina mejor vamos al cine a ver Iron Man 3","MEXICO","1"
"330044389231562753","2013-05-02 19:41:28","Someone take me to go watch iron man 3 with them tonight. 😘","ECUADOR","1"
"330044390091390976","2013-05-02 19:41:29","Т.к завтра пойду на 3 часть Iron Man , сегодня смотрел 1,2 часть. Теперь глаза красные как костюм главного героя :0 #чайсахар #красныеглаза","","1"
"330044390317903874","2013-05-02 19:41:29","Net naar iron man 3 geweest. #vjeat #koel","","1"
"330044391777505282","2013-05-02 19:41:29","Iron man 3 thoo","","1"
"330044392993869824","2013-05-02 19:41:29","Iron Man 3! (@ Grand Cinema - Al Hamra w/ 16 others) [pic]: http://t.co/ELzdmm5nFc","INDIA","2"
"330044393211969537","2013-05-02 19:41:29","asli gua mau bgt beli sticker line yg iron man 3 ckckckck","JAPAN","1"
"330044393673351168","2013-05-02 19:41:30","Excited to see RSC's Julius Caesar with @ReignOfTaylor tonight &amp; midnight premiere of Iron Man 3 with her and @Ging3rSnapp #dreamsdocometrue","ECUADOR","2"
"330044396584189952","2013-05-02 19:41:30","New @Imaginedragons and @awolnation songs in the new Iron Man 3 movie? #ICanDigIt","UNITED STATES","1"
"330044396873584643","2013-05-02 19:41:30","Going to see iron man 3 tonight with @taraellis21 @elealmac #hellyeah","UNITED STATES","1"
"330044399700570112","2013-05-02 19:41:31","Iron Man 3: Gut oder schlecht?","GERMANY","1"
"330044402460413952","2013-05-02 19:41:32","I wanna watch Iron Man 3","UNITED STATES","1"
"330044403186032640","2013-05-02 19:41:32","Iron Man 3 tonight!","UNITED STATES","1"
"330044405304143873","2013-05-02 19:41:32","Downloading Iron man 3","","1"
"330044407225135104","2013-05-02 19:41:33","Trop bien iron man 3","","1"
"330044408760266752","2013-05-02 19:41:33","@EveLin_Leto Asi o mas obvio jaja pues claro solo para el y tony stark","MEXICO","0"
"330044411608174592","2013-05-02 19:41:34","Why does every Iron Man 3 review start with ""Iron Man 2 was horrible""? Iron Man 2 kicked ass!","ROMANIA","0"
"330044416280629249","2013-05-02 19:41:35","Iron man 3 tonight will be epic. Good or bad.","UNITED STATES","2"
"330044419074060288","2013-05-02 19:41:36","I kinda want to c iron man 3","UNITED STATES","2"
"330044419078234112","2013-05-02 19:41:36","RT @Lurita90: Que buena amiga es @tinitinix que me lleva a ver Iron man 3, solo me faltan los conguitos","SPAIN","1"
"330044420319752192","2013-05-02 19:41:36","Iron man 3 tonight!!!","","1"
"330044425235484672","2013-05-02 19:41:37","Iron man 3:D","UNITED STATES","1"
"330044425831055360","2013-05-02 19:41:37","RT @gofobo: Hey, anyone want an official gift bag from the Iron Man 3 junket? http://t.co/iQTvr1Rpxp","UNITED STATES","2"
